,wind_code,delist_date
8546,002682.SZ,1899-12-30
8547,002681.SZ,1899-12-30
8548,002680.SZ,1899-12-30
8549,002679.SZ,1899-12-30
8550,002678.SZ,1899-12-30
8551,002677.SZ,1899-12-30
8552,002676.SZ,1899-12-30
8553,002675.SZ,1899-12-30
8554,002674.SZ,1899-12-30
8555,002673.SZ,1899-12-30
8556,002672.SZ,1899-12-30
8557,002671.SZ,1899-12-30
8558,002670.SZ,1899-12-30
8559,002669.SZ,1899-12-30
8560,002668.SZ,1899-12-30
8561,002667.SZ,1899-12-30
8562,002666.SZ,1899-12-30
8563,002665.SZ,1899-12-30
8564,002664.SZ,1899-12-30
8565,002663.SZ,1899-12-30
8566,002662.SZ,1899-12-30
8567,002661.SZ,1899-12-30
8568,002660.SZ,1899-12-30
8569,002659.SZ,1899-12-30
8570,002658.SZ,1899-12-30
8571,002657.SZ,1899-12-30
8572,002656.SZ,1899-12-30
8573,002655.SZ,1899-12-30
8574,002654.SZ,1899-12-30
8575,002653.SZ,1899-12-30
8576,002652.SZ,1899-12-30
8577,002651.SZ,1899-12-30
8578,002650.SZ,1899-12-30
8579,002649.SZ,1899-12-30
8580,002648.SZ,1899-12-30
8581,002647.SZ,1899-12-30
8582,002646.SZ,1899-12-30
8583,002645.SZ,1899-12-30
8584,002644.SZ,1899-12-30
8585,002643.SZ,1899-12-30
8586,002642.SZ,1899-12-30
8587,002641.SZ,1899-12-30
8588,002640.SZ,1899-12-30
8589,002639.SZ,1899-12-30
8590,002638.SZ,1899-12-30
8591,002637.SZ,1899-12-30
8592,002636.SZ,1899-12-30
8593,002635.SZ,1899-12-30
8594,002634.SZ,1899-12-30
8595,002633.SZ,1899-12-30
8596,002632.SZ,1899-12-30
8597,002631.SZ,1899-12-30
8598,002630.SZ,1899-12-30
8599,002629.SZ,1899-12-30
8600,002628.SZ,1899-12-30
8601,002627.SZ,1899-12-30
8602,002626.SZ,1899-12-30
8603,002625.SZ,1899-12-30
8604,002624.SZ,1899-12-30
8605,002623.SZ,1899-12-30
8606,002622.SZ,1899-12-30
8607,002621.SZ,1899-12-30
8608,002620.SZ,1899-12-30
8609,002619.SZ,1899-12-30
8610,002618.SZ,1899-12-30
8611,002617.SZ,1899-12-30
8612,002616.SZ,1899-12-30
8613,002615.SZ,1899-12-30
8614,002614.SZ,1899-12-30
8615,002613.SZ,1899-12-30
8616,002612.SZ,1899-12-30
8617,002611.SZ,1899-12-30
8618,002610.SZ,1899-12-30
8619,002609.SZ,1899-12-30
8620,002608.SZ,1899-12-30
8621,002607.SZ,1899-12-30
8622,002606.SZ,1899-12-30
8623,002605.SZ,1899-12-30
8624,002604.SZ,1899-12-30
8625,002603.SZ,1899-12-30
8626,002602.SZ,1899-12-30
8627,002601.SZ,1899-12-30
8628,002600.SZ,1899-12-30
8629,002599.SZ,1899-12-30
8630,002598.SZ,1899-12-30
8631,002597.SZ,1899-12-30
8632,002596.SZ,1899-12-30
8633,002595.SZ,1899-12-30
8634,002594.SZ,1899-12-30
8635,002593.SZ,1899-12-30
8636,002592.SZ,1899-12-30
8637,002591.SZ,1899-12-30
8638,002590.SZ,1899-12-30
8639,002589.SZ,1899-12-30
8640,002588.SZ,1899-12-30
8641,002587.SZ,1899-12-30
8642,002586.SZ,1899-12-30
8643,002585.SZ,1899-12-30
8644,002584.SZ,1899-12-30
8645,002583.SZ,1899-12-30
8646,002582.SZ,1899-12-30
8647,002581.SZ,1899-12-30
8648,002580.SZ,1899-12-30
8649,002579.SZ,1899-12-30
8650,002578.SZ,1899-12-30
8651,002577.SZ,1899-12-30
8652,002576.SZ,1899-12-30
8653,002575.SZ,1899-12-30
8654,002574.SZ,1899-12-30
8655,002573.SZ,1899-12-30
8656,002572.SZ,1899-12-30
8657,002571.SZ,1899-12-30
8658,002570.SZ,1899-12-30
8659,002569.SZ,1899-12-30
8660,002568.SZ,1899-12-30
8661,002567.SZ,1899-12-30
8662,002566.SZ,1899-12-30
8663,002565.SZ,1899-12-30
8664,002564.SZ,1899-12-30
8665,002563.SZ,1899-12-30
8666,002562.SZ,1899-12-30
8667,002561.SZ,1899-12-30
8668,002560.SZ,1899-12-30
8669,002559.SZ,1899-12-30
8670,002558.SZ,1899-12-30
8671,002557.SZ,1899-12-30
8672,002556.SZ,1899-12-30
8673,002555.SZ,1899-12-30
8674,002554.SZ,1899-12-30
8675,002553.SZ,1899-12-30
8676,002552.SZ,1899-12-30
8677,002551.SZ,1899-12-30
8678,002550.SZ,1899-12-30
8679,002549.SZ,1899-12-30
8680,002548.SZ,1899-12-30
8681,002547.SZ,1899-12-30
8682,002546.SZ,1899-12-30
8683,002545.SZ,1899-12-30
8684,002544.SZ,1899-12-30
8685,002543.SZ,1899-12-30
8686,002542.SZ,1899-12-30
8687,002541.SZ,1899-12-30
8688,002540.SZ,1899-12-30
8689,002539.SZ,1899-12-30
8690,002538.SZ,1899-12-30
8691,002537.SZ,1899-12-30
8692,002536.SZ,1899-12-30
8693,002535.SZ,1899-12-30
8694,002534.SZ,1899-12-30
8695,002533.SZ,1899-12-30
8696,002532.SZ,1899-12-30
8697,002531.SZ,1899-12-30
8698,002530.SZ,1899-12-30
8699,002529.SZ,1899-12-30
8700,002528.SZ,1899-12-30
8701,002527.SZ,1899-12-30
8702,002526.SZ,1899-12-30
8703,002524.SZ,1899-12-30
8704,002523.SZ,1899-12-30
8705,002522.SZ,1899-12-30
8706,002521.SZ,1899-12-30
8707,002520.SZ,1899-12-30
8708,002519.SZ,1899-12-30
8709,002518.SZ,1899-12-30
8710,002517.SZ,1899-12-30
8711,002516.SZ,1899-12-30
8712,002515.SZ,1899-12-30
8713,002514.SZ,1899-12-30
8714,002513.SZ,1899-12-30
8715,002512.SZ,1899-12-30
8716,002511.SZ,1899-12-30
8717,002510.SZ,1899-12-30
8718,002509.SZ,1899-12-30
8719,002508.SZ,1899-12-30
8720,002507.SZ,1899-12-30
8721,002506.SZ,1899-12-30
8722,002505.SZ,1899-12-30
8723,002504.SZ,1899-12-30
8724,002503.SZ,1899-12-30
8725,002502.SZ,1899-12-30
8726,002501.SZ,1899-12-30
8727,002500.SZ,1899-12-30
8728,002499.SZ,1899-12-30
8729,002498.SZ,1899-12-30
8730,002497.SZ,1899-12-30
8731,002496.SZ,1899-12-30
8732,002495.SZ,1899-12-30
8733,002494.SZ,1899-12-30
8734,002493.SZ,1899-12-30
8735,002492.SZ,1899-12-30
8736,002491.SZ,1899-12-30
8737,002490.SZ,1899-12-30
8738,002489.SZ,1899-12-30
8739,002488.SZ,1899-12-30
8740,002487.SZ,1899-12-30
8741,002486.SZ,1899-12-30
8742,002485.SZ,1899-12-30
8743,002484.SZ,1899-12-30
8744,002483.SZ,1899-12-30
8745,002482.SZ,1899-12-30
8746,002481.SZ,1899-12-30
8747,002480.SZ,1899-12-30
8748,002479.SZ,1899-12-30
8749,002478.SZ,1899-12-30
8750,002477.SZ,1899-12-30
8751,002476.SZ,1899-12-30
8752,002475.SZ,1899-12-30
8753,002474.SZ,1899-12-30
8754,002473.SZ,1899-12-30
8755,002472.SZ,1899-12-30
8756,002471.SZ,1899-12-30
8757,002470.SZ,1899-12-30
8758,002469.SZ,1899-12-30
8759,002468.SZ,1899-12-30
8760,002467.SZ,1899-12-30
8761,002466.SZ,1899-12-30
8762,002465.SZ,1899-12-30
8763,002464.SZ,1899-12-30
8764,002463.SZ,1899-12-30
8765,002462.SZ,1899-12-30
8766,002461.SZ,1899-12-30
8767,002460.SZ,1899-12-30
8768,002459.SZ,1899-12-30
8769,002458.SZ,1899-12-30
8770,002457.SZ,1899-12-30
8771,002456.SZ,1899-12-30
8772,002455.SZ,1899-12-30
8773,002454.SZ,1899-12-30
8774,002453.SZ,1899-12-30
8775,002452.SZ,1899-12-30
8776,002451.SZ,1899-12-30
8777,002450.SZ,1899-12-30
8778,002449.SZ,1899-12-30
8779,002448.SZ,1899-12-30
8780,002447.SZ,1899-12-30
8781,002446.SZ,1899-12-30
8782,002445.SZ,1899-12-30
8783,002444.SZ,1899-12-30
8784,002443.SZ,1899-12-30
8785,002442.SZ,1899-12-30
8786,002441.SZ,1899-12-30
8787,002440.SZ,1899-12-30
8788,002439.SZ,1899-12-30
8789,002438.SZ,1899-12-30
8790,002437.SZ,1899-12-30
8791,002436.SZ,1899-12-30
8792,002435.SZ,1899-12-30
8793,002434.SZ,1899-12-30
8794,002433.SZ,1899-12-30
8795,002432.SZ,1899-12-30
8796,002431.SZ,1899-12-30
8797,002430.SZ,1899-12-30
8798,002429.SZ,1899-12-30
8799,002428.SZ,1899-12-30
8800,002427.SZ,1899-12-30
8801,002426.SZ,1899-12-30
8802,002425.SZ,1899-12-30
8803,002424.SZ,1899-12-30
8804,002423.SZ,1899-12-30
8805,002422.SZ,1899-12-30
8806,002421.SZ,1899-12-30
8807,002420.SZ,1899-12-30
8808,002419.SZ,1899-12-30
8809,002418.SZ,1899-12-30
8810,002417.SZ,1899-12-30
8811,002416.SZ,1899-12-30
8812,002415.SZ,1899-12-30
8813,002414.SZ,1899-12-30
8814,002413.SZ,1899-12-30
8815,002412.SZ,1899-12-30
8816,002411.SZ,1899-12-30
8817,002410.SZ,1899-12-30
8818,002409.SZ,1899-12-30
8819,002408.SZ,1899-12-30
8820,002407.SZ,1899-12-30
8821,002406.SZ,1899-12-30
8822,002405.SZ,1899-12-30
8823,002404.SZ,1899-12-30
8824,002403.SZ,1899-12-30
8825,002402.SZ,1899-12-30
8826,002401.SZ,1899-12-30
8827,002400.SZ,1899-12-30
8828,002399.SZ,1899-12-30
8829,002398.SZ,1899-12-30
8830,002397.SZ,1899-12-30
8831,002396.SZ,1899-12-30
8832,002395.SZ,1899-12-30
8833,002394.SZ,1899-12-30
8834,002393.SZ,1899-12-30
8835,002392.SZ,1899-12-30
8836,002391.SZ,1899-12-30
8837,002390.SZ,1899-12-30
8838,002389.SZ,1899-12-30
8839,002388.SZ,1899-12-30
8840,002387.SZ,1899-12-30
8841,002386.SZ,1899-12-30
8842,002385.SZ,1899-12-30
8843,002384.SZ,1899-12-30
8844,002383.SZ,1899-12-30
8845,002382.SZ,1899-12-30
8846,002381.SZ,1899-12-30
8847,002380.SZ,1899-12-30
8848,002379.SZ,1899-12-30
8849,002378.SZ,1899-12-30
8850,002377.SZ,1899-12-30
8851,002376.SZ,1899-12-30
8852,002375.SZ,1899-12-30
8853,002374.SZ,1899-12-30
8854,002373.SZ,1899-12-30
8855,002372.SZ,1899-12-30
8856,002371.SZ,1899-12-30
8857,002370.SZ,1899-12-30
8858,002369.SZ,1899-12-30
8859,002368.SZ,1899-12-30
8860,002367.SZ,1899-12-30
8861,002366.SZ,1899-12-30
8862,002365.SZ,1899-12-30
8863,002364.SZ,1899-12-30
8864,002363.SZ,1899-12-30
8865,002362.SZ,1899-12-30
8866,002361.SZ,1899-12-30
8867,002360.SZ,1899-12-30
8868,002359.SZ,1899-12-30
8869,002358.SZ,1899-12-30
8870,002357.SZ,1899-12-30
8871,002356.SZ,1899-12-30
8872,002355.SZ,1899-12-30
8873,002354.SZ,1899-12-30
8874,002353.SZ,1899-12-30
8875,002352.SZ,1899-12-30
8876,002351.SZ,1899-12-30
8877,002350.SZ,1899-12-30
8878,002349.SZ,1899-12-30
8879,002348.SZ,1899-12-30
8880,002347.SZ,1899-12-30
8881,002346.SZ,1899-12-30
8882,002345.SZ,1899-12-30
8883,002344.SZ,1899-12-30
8884,002343.SZ,1899-12-30
8885,002342.SZ,1899-12-30
8886,002341.SZ,1899-12-30
8887,002340.SZ,1899-12-30
8888,002339.SZ,1899-12-30
8889,002338.SZ,1899-12-30
8890,002337.SZ,1899-12-30
8891,002336.SZ,1899-12-30
8892,002335.SZ,1899-12-30
8893,002334.SZ,1899-12-30
8894,002333.SZ,1899-12-30
8895,002332.SZ,1899-12-30
8896,002331.SZ,1899-12-30
8897,002330.SZ,1899-12-30
8898,002329.SZ,1899-12-30
8899,002328.SZ,1899-12-30
8900,002327.SZ,1899-12-30
8901,002326.SZ,1899-12-30
8902,002325.SZ,1899-12-30
8903,002324.SZ,1899-12-30
8904,002323.SZ,1899-12-30
8905,002322.SZ,1899-12-30
8906,002321.SZ,1899-12-30
8907,002320.SZ,1899-12-30
8908,002319.SZ,1899-12-30
8909,002318.SZ,1899-12-30
8910,002317.SZ,1899-12-30
8911,002316.SZ,1899-12-30
8912,002315.SZ,1899-12-30
8913,002314.SZ,1899-12-30
8914,002313.SZ,1899-12-30
8915,002312.SZ,1899-12-30
8916,002311.SZ,1899-12-30
8917,002310.SZ,1899-12-30
8918,002309.SZ,1899-12-30
8919,002308.SZ,1899-12-30
8920,002307.SZ,1899-12-30
8921,002306.SZ,1899-12-30
8922,002305.SZ,1899-12-30
8923,002304.SZ,1899-12-30
8924,002303.SZ,1899-12-30
8925,002302.SZ,1899-12-30
8926,002301.SZ,1899-12-30
8927,002300.SZ,1899-12-30
8928,002299.SZ,1899-12-30
8929,002298.SZ,1899-12-30
8930,002297.SZ,1899-12-30
8931,002296.SZ,1899-12-30
8932,002295.SZ,1899-12-30
8933,002294.SZ,1899-12-30
8934,002293.SZ,1899-12-30
8935,002292.SZ,1899-12-30
8936,002291.SZ,1899-12-30
8937,002290.SZ,1899-12-30
8938,002289.SZ,1899-12-30
8939,002288.SZ,1899-12-30
8940,002287.SZ,1899-12-30
8941,002286.SZ,1899-12-30
8942,002285.SZ,1899-12-30
8943,002284.SZ,1899-12-30
8944,002283.SZ,1899-12-30
8945,002282.SZ,1899-12-30
8946,002281.SZ,1899-12-30
8947,002280.SZ,1899-12-30
8948,002279.SZ,1899-12-30
8949,002278.SZ,1899-12-30
8950,002277.SZ,1899-12-30
8951,002276.SZ,1899-12-30
8952,002275.SZ,1899-12-30
8953,002274.SZ,1899-12-30
8954,002273.SZ,1899-12-30
8955,002272.SZ,1899-12-30
8956,002271.SZ,1899-12-30
8957,002270.SZ,1899-12-30
8958,002269.SZ,1899-12-30
8959,002268.SZ,1899-12-30
8960,002267.SZ,1899-12-30
8961,002266.SZ,1899-12-30
8962,002265.SZ,1899-12-30
8963,002264.SZ,1899-12-30
8964,002263.SZ,1899-12-30
8965,002262.SZ,1899-12-30
8966,002261.SZ,1899-12-30
8967,002260.SZ,1899-12-30
8968,002259.SZ,1899-12-30
8969,002258.SZ,1899-12-30
8970,002256.SZ,1899-12-30
8971,002255.SZ,1899-12-30
8972,002254.SZ,1899-12-30
8973,002253.SZ,1899-12-30
8974,002252.SZ,1899-12-30
8975,002251.SZ,1899-12-30
8976,002250.SZ,1899-12-30
8977,002249.SZ,1899-12-30
8978,002248.SZ,1899-12-30
8979,002247.SZ,1899-12-30
8980,002246.SZ,1899-12-30
8981,002245.SZ,1899-12-30
8982,002244.SZ,1899-12-30
8983,002243.SZ,1899-12-30
8984,002242.SZ,1899-12-30
8985,002241.SZ,1899-12-30
8986,002240.SZ,1899-12-30
8987,002239.SZ,1899-12-30
8988,002238.SZ,1899-12-30
8989,002237.SZ,1899-12-30
8990,002236.SZ,1899-12-30
8991,002235.SZ,1899-12-30
8992,002234.SZ,1899-12-30
8993,002233.SZ,1899-12-30
8994,002232.SZ,1899-12-30
8995,002231.SZ,1899-12-30
8996,002230.SZ,1899-12-30
8997,002229.SZ,1899-12-30
8998,002228.SZ,1899-12-30
8999,002227.SZ,1899-12-30
9000,002226.SZ,1899-12-30
9001,002225.SZ,1899-12-30
9002,002224.SZ,1899-12-30
9003,002223.SZ,1899-12-30
9004,002222.SZ,1899-12-30
9005,002221.SZ,1899-12-30
9006,002220.SZ,1899-12-30
9007,002219.SZ,1899-12-30
9008,002218.SZ,1899-12-30
9009,002217.SZ,1899-12-30
9010,002216.SZ,1899-12-30
9011,002215.SZ,1899-12-30
9012,002214.SZ,1899-12-30
9013,002213.SZ,1899-12-30
9014,002212.SZ,1899-12-30
9015,002211.SZ,1899-12-30
9016,002210.SZ,1899-12-30
9017,002209.SZ,1899-12-30
9018,002208.SZ,1899-12-30
9019,002207.SZ,1899-12-30
9020,002206.SZ,1899-12-30
9021,002205.SZ,1899-12-30
9022,002204.SZ,1899-12-30
9023,002203.SZ,1899-12-30
9024,002202.SZ,1899-12-30
9025,002201.SZ,1899-12-30
9026,002200.SZ,1899-12-30
9027,002199.SZ,1899-12-30
9028,002198.SZ,1899-12-30
9029,002197.SZ,1899-12-30
9030,002196.SZ,1899-12-30
9031,002195.SZ,1899-12-30
9032,002194.SZ,1899-12-30
9033,002193.SZ,1899-12-30
9034,002192.SZ,1899-12-30
9035,002191.SZ,1899-12-30
9036,002190.SZ,1899-12-30
9037,002189.SZ,1899-12-30
9038,002188.SZ,1899-12-30
9039,002187.SZ,1899-12-30
9040,002186.SZ,1899-12-30
9041,002185.SZ,1899-12-30
9042,002184.SZ,1899-12-30
9043,002183.SZ,1899-12-30
9044,002182.SZ,1899-12-30
9045,002181.SZ,1899-12-30
9046,002180.SZ,1899-12-30
9047,002179.SZ,1899-12-30
9048,002178.SZ,1899-12-30
9049,002177.SZ,1899-12-30
9050,002176.SZ,1899-12-30
9051,002175.SZ,1899-12-30
9052,002174.SZ,1899-12-30
9053,002173.SZ,1899-12-30
9054,002172.SZ,1899-12-30
9055,002171.SZ,1899-12-30
9056,002170.SZ,1899-12-30
9057,002169.SZ,1899-12-30
9058,002168.SZ,1899-12-30
9059,002167.SZ,1899-12-30
9060,002166.SZ,1899-12-30
9061,002165.SZ,1899-12-30
9062,002164.SZ,1899-12-30
9063,002163.SZ,1899-12-30
9064,002162.SZ,1899-12-30
9065,002161.SZ,1899-12-30
9066,002160.SZ,1899-12-30
9067,002159.SZ,1899-12-30
9068,002158.SZ,1899-12-30
9069,002157.SZ,1899-12-30
9070,002156.SZ,1899-12-30
9071,002155.SZ,1899-12-30
9072,002154.SZ,1899-12-30
9073,002153.SZ,1899-12-30
9074,002152.SZ,1899-12-30
9075,002151.SZ,1899-12-30
9076,002150.SZ,1899-12-30
9077,002149.SZ,1899-12-30
9078,002148.SZ,1899-12-30
9079,002147.SZ,1899-12-30
9080,002146.SZ,1899-12-30
9081,002145.SZ,1899-12-30
9082,002144.SZ,1899-12-30
9083,002143.SZ,1899-12-30
9084,002142.SZ,1899-12-30
9085,002141.SZ,1899-12-30
9086,002140.SZ,1899-12-30
9087,002139.SZ,1899-12-30
9088,002138.SZ,1899-12-30
9089,002137.SZ,1899-12-30
9090,002136.SZ,1899-12-30
9091,002135.SZ,1899-12-30
9092,002134.SZ,1899-12-30
9093,002133.SZ,1899-12-30
9094,002132.SZ,1899-12-30
9095,002131.SZ,1899-12-30
9096,002130.SZ,1899-12-30
9097,002129.SZ,1899-12-30
9098,002128.SZ,1899-12-30
9099,002127.SZ,1899-12-30
9100,002126.SZ,1899-12-30
9101,002125.SZ,1899-12-30
9102,002124.SZ,1899-12-30
9103,002123.SZ,1899-12-30
9104,002122.SZ,1899-12-30
9105,002121.SZ,1899-12-30
9106,002120.SZ,1899-12-30
9107,002119.SZ,1899-12-30
9108,002118.SZ,1899-12-30
9109,002117.SZ,1899-12-30
9110,002116.SZ,1899-12-30
9111,002115.SZ,1899-12-30
9112,002114.SZ,1899-12-30
9113,002113.SZ,1899-12-30
9114,002112.SZ,1899-12-30
9115,002111.SZ,1899-12-30
9116,002110.SZ,1899-12-30
9117,002109.SZ,1899-12-30
9118,002108.SZ,1899-12-30
9119,002107.SZ,1899-12-30
9120,002106.SZ,1899-12-30
9121,002105.SZ,1899-12-30
9122,002104.SZ,1899-12-30
9123,002103.SZ,1899-12-30
9124,002102.SZ,1899-12-30
9125,002101.SZ,1899-12-30
9126,002100.SZ,1899-12-30
9127,002099.SZ,1899-12-30
9128,002098.SZ,1899-12-30
9129,002097.SZ,1899-12-30
9130,002096.SZ,1899-12-30
9131,002095.SZ,1899-12-30
9132,002094.SZ,1899-12-30
9133,002093.SZ,1899-12-30
9134,002092.SZ,1899-12-30
9135,002091.SZ,1899-12-30
9136,002090.SZ,1899-12-30
9137,002089.SZ,1899-12-30
9138,002088.SZ,1899-12-30
9139,002087.SZ,1899-12-30
9140,002086.SZ,1899-12-30
9141,002085.SZ,1899-12-30
9142,002084.SZ,1899-12-30
9143,002083.SZ,1899-12-30
9144,002082.SZ,1899-12-30
9145,002081.SZ,1899-12-30
9146,002080.SZ,1899-12-30
9147,002079.SZ,1899-12-30
9148,002078.SZ,1899-12-30
9149,002077.SZ,1899-12-30
9150,002076.SZ,1899-12-30
9151,002075.SZ,1899-12-30
9152,002074.SZ,1899-12-30
9153,002073.SZ,1899-12-30
9154,002072.SZ,1899-12-30
9155,002071.SZ,1899-12-30
9156,002070.SZ,1899-12-30
9157,002069.SZ,1899-12-30
9158,002068.SZ,1899-12-30
9159,002067.SZ,1899-12-30
9160,002066.SZ,1899-12-30
9161,002065.SZ,1899-12-30
9162,002064.SZ,1899-12-30
9163,002063.SZ,1899-12-30
9164,002062.SZ,1899-12-30
9165,002061.SZ,1899-12-30
9166,002060.SZ,1899-12-30
9167,002059.SZ,1899-12-30
9168,002058.SZ,1899-12-30
9169,002057.SZ,1899-12-30
9170,002056.SZ,1899-12-30
9171,002055.SZ,1899-12-30
9172,002054.SZ,1899-12-30
9173,002053.SZ,1899-12-30
9174,002052.SZ,1899-12-30
9175,002051.SZ,1899-12-30
9176,002050.SZ,1899-12-30
9177,002049.SZ,1899-12-30
9178,002048.SZ,1899-12-30
9179,002047.SZ,1899-12-30
9180,002046.SZ,1899-12-30
9181,002045.SZ,1899-12-30
9182,002044.SZ,1899-12-30
9183,002043.SZ,1899-12-30
9184,002042.SZ,1899-12-30
9185,002041.SZ,1899-12-30
9186,002040.SZ,1899-12-30
9187,002039.SZ,1899-12-30
9188,002038.SZ,1899-12-30
9189,002037.SZ,1899-12-30
9190,002036.SZ,1899-12-30
9191,002035.SZ,1899-12-30
9192,002034.SZ,1899-12-30
9193,002033.SZ,1899-12-30
9194,002032.SZ,1899-12-30
9195,002031.SZ,1899-12-30
9196,002030.SZ,1899-12-30
9197,002029.SZ,1899-12-30
9198,002028.SZ,1899-12-30
9199,002027.SZ,1899-12-30
9200,002026.SZ,1899-12-30
9201,002025.SZ,1899-12-30
9202,002024.SZ,1899-12-30
9203,002023.SZ,1899-12-30
9204,002022.SZ,1899-12-30
9205,002021.SZ,1899-12-30
9206,002020.SZ,1899-12-30
9207,002019.SZ,1899-12-30
9208,002018.SZ,1899-12-30
9209,002017.SZ,1899-12-30
9210,002016.SZ,1899-12-30
9211,002015.SZ,1899-12-30
9212,002014.SZ,1899-12-30
9213,002013.SZ,1899-12-30
9214,002012.SZ,1899-12-30
9215,002011.SZ,1899-12-30
9216,002010.SZ,1899-12-30
9217,002009.SZ,1899-12-30
9218,002008.SZ,1899-12-30
9219,002007.SZ,1899-12-30
9220,002006.SZ,1899-12-30
9221,002005.SZ,1899-12-30
9222,002004.SZ,1899-12-30
9223,002003.SZ,1899-12-30
9224,002002.SZ,1899-12-30
9225,002001.SZ,1899-12-30
9226,001979.SZ,1899-12-30
9227,001965.SZ,1899-12-30
9228,001896.SZ,1899-12-30
9229,001696.SZ,1899-12-30
9230,000999.SZ,1899-12-30
9231,000998.SZ,1899-12-30
9232,000997.SZ,1899-12-30
9233,000996.SZ,1899-12-30
9234,000995.SZ,1899-12-30
9235,000993.SZ,1899-12-30
9236,000990.SZ,1899-12-30
9237,000989.SZ,1899-12-30
9238,000988.SZ,1899-12-30
9239,000987.SZ,1899-12-30
9240,000985.SZ,1899-12-30
9241,000983.SZ,1899-12-30
9242,000982.SZ,1899-12-30
9243,000981.SZ,1899-12-30
9244,000980.SZ,1899-12-30
9245,000979.SZ,1899-12-30
9246,000978.SZ,1899-12-30
9247,000977.SZ,1899-12-30
9248,000976.SZ,1899-12-30
9249,000975.SZ,1899-12-30
9250,000973.SZ,1899-12-30
9251,000972.SZ,1899-12-30
9252,000971.SZ,1899-12-30
9253,000970.SZ,1899-12-30
9254,000969.SZ,1899-12-30
9255,000968.SZ,1899-12-30
9256,000967.SZ,1899-12-30
9257,000966.SZ,1899-12-30
9258,000965.SZ,1899-12-30
9259,000963.SZ,1899-12-30
9260,000962.SZ,1899-12-30
9261,000961.SZ,1899-12-30
9262,000960.SZ,1899-12-30
9263,000959.SZ,1899-12-30
9264,000958.SZ,1899-12-30
9265,000957.SZ,1899-12-30
9266,000956.SZ,2006-04-21
9267,000955.SZ,1899-12-30
9268,000953.SZ,1899-12-30
9269,000952.SZ,1899-12-30
9270,000951.SZ,1899-12-30
9271,000950.SZ,1899-12-30
9272,000949.SZ,1899-12-30
9273,000948.SZ,1899-12-30
9274,000939.SZ,1899-12-30
9275,000938.SZ,1899-12-30
9276,000937.SZ,1899-12-30
9277,000936.SZ,1899-12-30
9278,000935.SZ,1899-12-30
9279,000933.SZ,1899-12-30
9280,000932.SZ,1899-12-30
9281,000931.SZ,1899-12-30
9282,000930.SZ,1899-12-30
9283,000929.SZ,1899-12-30
9284,000928.SZ,1899-12-30
9285,000927.SZ,1899-12-30
9286,000926.SZ,1899-12-30
9287,000925.SZ,1899-12-30
9288,000923.SZ,1899-12-30
9289,000922.SZ,1899-12-30
9290,000921.SZ,1899-12-30
9291,000920.SZ,1899-12-30
9292,000919.SZ,1899-12-30
9293,000918.SZ,1899-12-30
9294,000917.SZ,1899-12-30
9295,000916.SZ,2017-12-25
9296,000915.SZ,1899-12-30
9297,000913.SZ,1899-12-30
9298,000912.SZ,1899-12-30
9299,000911.SZ,1899-12-30
9300,000910.SZ,1899-12-30
9301,000909.SZ,1899-12-30
9302,000908.SZ,1899-12-30
9303,000906.SZ,1899-12-30
9304,000905.SZ,1899-12-30
9305,000903.SZ,1899-12-30
9306,000902.SZ,1899-12-30
9307,000901.SZ,1899-12-30
9308,000900.SZ,1899-12-30
9309,000899.SZ,1899-12-30
9310,000898.SZ,1899-12-30
9311,000897.SZ,1899-12-30
9312,000895.SZ,1899-12-30
9313,000893.SZ,1899-12-30
9314,000892.SZ,1899-12-30
9315,000890.SZ,1899-12-30
9316,000889.SZ,1899-12-30
9317,000888.SZ,1899-12-30
9318,000887.SZ,1899-12-30
9319,000886.SZ,1899-12-30
9320,000885.SZ,1899-12-30
9321,000883.SZ,1899-12-30
9322,000882.SZ,1899-12-30
9323,000881.SZ,1899-12-30
9324,000880.SZ,1899-12-30
9325,000878.SZ,1899-12-30
9326,000877.SZ,1899-12-30
9327,000876.SZ,1899-12-30
9328,000875.SZ,1899-12-30
9329,000869.SZ,1899-12-30
9330,000868.SZ,1899-12-30
9331,000866.SZ,2006-04-21
9332,000863.SZ,1899-12-30
9333,000862.SZ,1899-12-30
9334,000861.SZ,1899-12-30
9335,000860.SZ,1899-12-30
9336,000859.SZ,1899-12-30
9337,000858.SZ,1899-12-30
9338,000856.SZ,1899-12-30
9339,000852.SZ,1899-12-30
9340,000851.SZ,1899-12-30
9341,000850.SZ,1899-12-30
9342,000848.SZ,1899-12-30
9343,000839.SZ,1899-12-30
9344,000838.SZ,1899-12-30
9345,000837.SZ,1899-12-30
9346,000836.SZ,1899-12-30
9347,000835.SZ,1899-12-30
9348,000833.SZ,1899-12-30
9349,000832.SZ,2006-06-29
9350,000831.SZ,1899-12-30
9351,000830.SZ,1899-12-30
9352,000829.SZ,1899-12-30
9353,000828.SZ,1899-12-30
9354,000826.SZ,1899-12-30
9355,000825.SZ,1899-12-30
9356,000823.SZ,1899-12-30
9357,000822.SZ,1899-12-30
9358,000821.SZ,1899-12-30
9359,000820.SZ,1899-12-30
9360,000819.SZ,1899-12-30
9361,000818.SZ,1899-12-30
9362,000816.SZ,1899-12-30
9363,000815.SZ,1899-12-30
9364,000813.SZ,1899-12-30
9365,000812.SZ,1899-12-30
9366,000811.SZ,1899-12-30
9367,000810.SZ,1899-12-30
